,max_temp,fit,diff%
2005-01-31,-0.89369756,-4.129068598551372,0.7835595271662311
2005-02-03,1.1155462,-0.9495557265348715,2.1748085924059746
2005-02-08,2.64395,1.1041470544096335,1.3945632739271496
2005-02-12,7.0346217,4.117543783415558,0.708450980868585
2005-03-01,-4.2040334,-7.094060424075206,0.4073868668331195
2005-03-02,-1.5380673,-2.9736908068652497,0.4827749619093044
2005-03-08,-0.44361332,-3.6848822259023457,0.879612618967643
2005-03-10,2.802101,1.4738366597486827,0.9012289308322259
2005-03-14,7.1063023,3.821633969627186,0.8594931691079207
2005-03-15,11.3447895,7.746442891484267,0.4645159932020296
2005-04-10,3.7605038,1.5747704747530378,1.3879694401246865
2005-04-11,7.4868903,4.404235878118451,0.6999294595474805
2005-04-18,8.974454,4.135030388032642,1.1703477565871714
2005-04-21,7.9998326,5.121912156537082,0.5618839967700944
2005-04-26,13.222099,8.644669188126416,0.5295089975634895
2005-05-17,13.722605,9.508881650725803,0.44313550800576873
2005-05-19,14.419916,8.254745245161356,0.7468638612931822
2005-05-24,16.323109,9.85140597371376,0.6569318853217716
2005-08-16,16.356808,11.389789404727761,0.436093954638944
2005-10-04,11.005883,7.621814965027732,0.4439976918040892
2005-11-20,1.6254622,0.38828671980198237,3.186241999841092
2005-11-28,-0.9002521,-1.991684328829054,0.5479945838933141
2005-12-02,1.2758822,0.13123098493587193,8.72241612553306
2005-12-03,2.8342857,2.006351752471055,0.41265644600615664
2005-12-09,0.04159659,-0.10282399935469044,1.4045416608348278
2005-12-15,0.7611764,0.10369612043535525,6.34045212242738
2005-12-16,2.5515122,1.4404417205363096,0.7713401416987136
2005-12-22,-0.18159664,-1.0586777098783031,0.8284684422107739
2005-12-23,1.9910084,0.5936086063661836,2.3540760352265604
2005-12-30,-3.590084,-6.569366675986323,0.45351138808388713
2005-12-31,3.2258828,-2.3431675204389073,2.37671879645495
2006-01-12,-0.13369748,-0.624798212327363,0.7860149447846823
2006-01-17,0.94168067,-1.9016647758792455,1.4951875229161535
2006-01-20,4.6847057,3.064527383639165,0.528687835933051
2006-01-25,-0.15126052,-1.2119313411828667,0.8751905162873819
2006-01-28,1.6842015,-2.3336944255733325,1.7216889497194399
2006-02-06,-0.0031092525,-1.4506482248269368,0.9978566460891278
2006-02-13,-0.20630248,-1.26994256504263,0.8375497565099983
2006-02-14,3.5605881,0.5861246118055607,5.07479715012439
2006-02-16,5.327983,3.1741733554586293,0.6785418771675836
2006-03-03,3.2062185,-1.8770371789183216,2.7081273173882936
2006-03-08,2.5302522,-1.063240683178785,3.3797548930141863
2006-03-09,6.729496,3.4804641723373884,0.9335053225610171
2006-03-13,-1.8783194,-4.122614800681275,0.5443863971096345
2006-03-14,1.4453781,-0.8940224547484537,2.616713380555896
2006-03-17,3.2503362,1.4093784759492358,1.3062195326967705
2006-03-19,7.0855465,4.0996958927522025,0.7283102646849285
2006-03-25,9.886806,6.65218415661805,0.48624952370368746
2006-03-26,15.056385,10.350045916294489,0.45471673865517226
2006-03-31,11.996804,8.557850078123304,0.4018479089781584
2006-04-07,7.457647,3.920345062620334,0.9022934786731748
2006-04-08,11.612102,8.091613140800474,0.435078686142163
2006-04-13,5.926471,4.00345938161214,0.48033754522105526
2006-04-14,12.914958,6.478916280197534,0.9933824487988822
2006-05-10,9.764118,6.346300478307019,0.5385527722735275
2006-05-11,15.616724,10.179667480499758,0.5341094435744324
2006-06-03,12.251847,8.375755921732853,0.4627751073023274
2006-11-03,2.7091594,1.7691554344589946,0.5313291989324375
2006-11-04,5.223445,3.215361113558834,0.6245282424524446
2006-11-06,10.171008,7.070772182399509,0.4384579007316842
2006-11-14,11.515547,7.746437336221746,0.48656037593697976
2006-11-23,8.966806,3.877131894752189,1.3127421648667659
2006-12-08,8.586302,5.967783585033747,0.43877566624935066
2006-12-12,3.8494954,1.7810245751529283,1.1613937643665873
2006-12-30,5.812857,3.4486914013377534,0.6855254572144891
2007-01-03,3.1336975,1.0469159473677863,1.9932656175928354
2007-01-27,-2.1831934,-4.902318184845003,0.5546610067141705
2007-01-28,1.7187394,-1.0665087438394103,2.6115567737267695
2007-02-09,6.34042,4.002026406203714,0.5843023323030929
2007-02-11,6.260252,3.267357912198328,0.9159982368412692
2007-02-27,5.3832774,3.654227385471917,0.47316432404603537
2007-02-28,8.683782,5.9104022968204095,0.46923698045256645
2007-03-11,7.321597,4.07960685607309,0.7946820263832369
2007-03-21,0.78445375,-0.6303573304101953,2.2444588359846724
2007-03-24,1.2552938,0.006158581520676165,202.82840462791333
2007-03-25,4.561177,1.9894675853951451,1.292662021924852
2007-03-26,8.921932,5.28304780841964,0.6887850619560969
2007-04-01,9.227564,5.881160350228114,0.5690039564512666
2007-04-05,10.244873,5.497450096760474,0.863568175527792
2007-05-18,15.854453,10.002715768482696,0.5850148553464272
2007-05-30,13.667313,6.736653921936531,1.0287983887023666
2007-06-02,12.774623,8.984013979039322,0.4219282101497029
2007-07-06,17.883446,12.345556527973072,0.4485734765561232
2007-08-10,14.184789,10.019624218444369,0.41570066847484677
2007-09-29,12.465883,8.900316248184943,0.4006112712620826
2007-11-08,7.1766396,4.127484270762868,0.7387442534234863
2007-11-11,5.675798,2.752559012854203,1.062007721830875
2007-11-18,0.1667227,-0.7438223877755821,1.2241431593614671
2007-11-19,2.2689917,0.9483855575611546,1.3924781336721084
2007-11-20,4.9015136,2.9782918879937164,0.645746542260303
2007-11-30,4.901849,3.060608997924674,0.6015926230216314
2007-12-05,6.929664,2.8902479554249254,1.3976019503698416
2007-12-09,4.232185,2.841960973857468,0.48917769310108367
2007-12-19,-0.625042,-1.825463204752257,0.657598126520773
2007-12-26,0.38058817,-0.011141505285083397,35.159493185881765
2007-12-29,2.803109,1.0021676384256661,1.7970459463161799
2008-01-03,-0.29134452,-2.309788650959259,0.873865289229439
2008-01-04,1.6509242,0.6159093592995575,1.6804661771296052
2008-01-05,3.5608406,2.375443679115861,0.49902127252909495
2008-01-10,5.506471,3.6265678193652686,0.5183698282630577
2008-01-15,3.7990758,2.1392878261126196,0.7758600762044864
2008-01-18,6.4464707,4.569639543385422,0.4107175579720672
2008-01-24,6.683697,3.8313184232807576,0.7444901428840469
2008-02-01,5.4091597,2.4097592193718107,1.2446888539135645
2008-02-05,4.31958,2.658505798467683,0.6248149921714414
2008-02-18,5.653445,4.004125512388917,0.4119049838738364
2008-03-06,1.1679834,-1.2868379214570762,1.9076383227967952
2008-03-07,3.7310083,2.0127156106367092,0.8537185638780965
2008-03-12,9.261175,6.468537377198912,0.4317263108480391
2008-03-14,10.294286,6.3570744753516735,0.6193432708937199
2008-03-26,4.1610923,-0.5415441062113331,8.683755087748516
2008-03-28,7.193278,4.412272187358227,0.6302887787511585
2008-04-09,7.4893274,4.483426681692167,0.6704471741017568
2008-04-13,9.72294,6.356705383845371,0.5295565639483163
2008-04-18,9.956554,6.780093082113694,0.4684981890746905
2008-04-23,9.995797,6.660034198218145,0.500862737305751
2008-06-08,16.596722,11.240955358839026,0.47645116623646516
2008-07-15,19.392523,13.487753534348075,0.4377874538190824
2008-09-05,20.240923,14.092071036706926,0.43633415380415225
2008-10-05,10.566892,5.783331103022484,0.8271289473128354
2008-11-01,8.192437,4.727224462561781,0.7330332495987261
2008-11-14,5.9738655,4.180610391786373,0.42894576370236054
2008-11-19,5.4262176,3.4421482210434213,0.5764043868961871
2008-11-27,0.0008403303,-0.10099904554764905,1.0083201808220155
2008-11-29,2.4701679,-0.04087437144778505,61.43317090381272
2008-12-04,2.476975,1.2732837942680266,0.9453439801028691
2008-12-13,0.09218489,-0.7844782940428328,1.1175110733290643
2008-12-14,1.497563,0.8575274523183616,0.7463732507279957
2008-12-19,1.604874,-0.014130934478462365,114.57168326698398
2008-12-20,3.6466384,2.364131248622238,0.5424855940325978
2008-12-30,-0.08857142,-0.6720185399133687,0.8682009252103939
2009-01-12,-0.11369748,-0.3463041414562902,0.671683173620383
2009-01-13,0.87705874,0.5918446802553241,0.48190694905321346
2009-01-15,0.38546216,-0.6996508240138688,1.550935054528292
2009-01-23,4.334622,1.0493248909977542,3.1308673257135142
2009-01-25,1.1382351,0.6522706524161883,0.745034960482666
2009-01-29,0.41756302,-0.5410597175945533,1.7717503403125596
2009-02-02,1.7519327,-1.709483553882599,2.0248315850904075
2009-02-03,4.2089076,2.7162794451352656,0.54951200317607
2009-02-09,2.4373105,-0.790509039085773,4.08321642981891
2009-02-10,4.8348737,3.3009827750790475,0.4646770388507313
2009-02-20,0.029579818,-2.0024112072439664,1.0147720998273182
2009-02-21,2.20084,0.9293434194506371,1.3681665466990376
2009-02-25,2.8721848,1.933507260808483,0.48547916609166714
2009-02-28,9.623362,6.4938820280544505,0.4819119820702298
2009-03-07,1.8657984,0.24682052536694066,6.559332236956544
2009-03-08,5.9664707,2.5956620505538393,1.2986315638088235
2009-03-13,7.915882,4.903076302531593,0.6144725519585562
2009-03-21,2.0889916,0.7148054358366718,1.9224618858041413
2009-03-22,6.3115115,2.7052779133555074,1.333036278976057
2009-03-26,5.4425206,2.2102648856518368,1.462383877049944
2009-03-30,5.2214284,3.45695394989537,0.5104130601669316
2009-04-25,14.624371,9.83949110853722,0.48629338790319726
2009-04-30,9.894539,6.85870029832299,0.4426259275119266
2009-05-06,15.013698,9.887276867207362,0.5184866193038171
2009-06-24,18.034788,12.563537679805105,0.4354864522516907
2009-07-19,17.224033,11.68188589149192,0.47442232493106223
2009-10-16,5.7248735,3.283924501280442,0.7433024238387476
2009-10-19,5.9247904,3.947636356116873,0.5008450241889113
2009-11-11,4.38126,2.932543086920637,0.49401382634534513
2009-11-12,7.18479,4.950381595920046,0.4513608688977467
2009-12-02,2.0784032,1.3312511573194818,0.5612405090161536
2009-12-06,5.922017,3.43693532590912,0.7230516538470748
2009-12-20,-4.2421846,-7.868384244218085,0.4608569552136031
2009-12-21,-0.30016804,-2.9207263983802605,0.8972282930777035
2009-12-22,4.9660506,0.7556767461899163,5.571659972185179
2009-12-24,4.703026,2.6074793838894568,0.8036674985540276
2009-12-27,0.6813445,0.03112447318117262,20.890957162831764
2009-12-29,4.942185,1.4774520271812754,2.3450730271819284
2010-01-13,-0.8048739,-1.4034465312484805,0.4265019252224654
2010-01-16,1.4366385,0.9548960798137198,0.5044971959091868
2010-01-17,3.3865545,2.0791726524397482,0.6287990685261945
2010-01-21,0.70831925,-0.03935574060937519,18.997863483230145
2010-02-02,-1.742689,-4.339837151014381,0.5984436851337132
2010-02-03,2.9359663,-0.6514110267607123,5.50708712727875
2010-02-16,-0.046218485,-2.292059973878146,0.9798353947248944
2010-02-17,2.644286,0.8999412898399441,1.9382871384336577
2010-02-18,5.4707565,3.399883368501831,0.6091012360734082
2010-02-21,3.0801675,0.7248515996895541,3.249376745924772
2010-02-22,6.249496,3.813534487689699,0.6387673963084638
2010-03-10,-1.7257144,-4.301011537748458,0.5987654462286023
2010-03-12,0.42823535,-1.5005336914756917,1.285388695017032
2010-03-13,2.297311,1.2918944164974189,0.7782498617879634
2010-03-17,9.071344,5.204951773766905,0.7428296687262632
2010-03-29,11.363529,7.332145232669282,0.5498232570040557
2010-04-02,6.3978996,3.0403062097873486,1.1043602802538242
2010-04-06,12.62454,6.302700966725471,1.0030365387203977
2010-04-13,7.3579006,4.967947641374259,0.4810745101716603
2010-05-08,11.94126,8.375452723272435,0.42574505908785454
2010-06-04,20.345797,14.20930797149079,0.43186400251893464
2010-08-17,16.078655,11.421491902810516,0.40775437917733026
2010-10-26,4.9173946,2.7037990523770237,0.8186982622611819
2010-11-09,5.4381514,2.8921645394609214,0.880304970674918
2010-11-12,10.160672,6.458200619171181,0.5732977011651204
2010-11-17,4.2661347,2.9226413955784434,0.45968463506203583
2010-11-28,-1.5964705,-3.4070858979709655,0.5314264086656605
2010-12-05,0.07184878,-2.967022165392823,1.0242157880567269
2010-12-06,3.5653784,1.1097418588873822,2.212799804704232
2010-12-07,6.3008404,4.362145608626143,0.44443605122848373
2010-12-11,2.5810924,-0.735905252415046,4.507370478964564
2010-12-19,0.9736134,-4.432727046728141,1.2196420783689899
2010-12-20,4.15479,2.205796211925467,0.88357832068032
2010-12-22,5.0279827,3.153435113068335,0.5944462249929401
2010-12-28,-0.41899163,-3.4866775099160527,0.8798306915057715
2010-12-29,1.5180675,0.6588723868550144,1.3040387022132989
2011-01-05,-0.32924363,-3.293736946029334,0.9000394884091361
2011-01-06,4.26773,0.7007026617845931,5.090643676426383
2011-01-13,7.714537,4.486140690310986,0.719637808142948
2011-01-26,0.085378185,-0.3681793057877396,1.2318929488226331
2011-02-02,0.084957995,-0.29310334484307,1.2898567894752324
2011-02-03,1.6242018,0.7912919260657372,1.0525949034670627
2011-02-04,5.8613443,2.3045818606442037,1.5433439521323609
2011-02-24,1.0605042,0.21105115989415424,4.024867897462406
2011-02-25,4.7184877,1.7577442978026419,1.6843994006759544
2011-03-01,4.663782,2.793618720175804,0.6694411753718068
2011-03-04,4.8023524,2.2239318496083147,1.1593972986546703
2011-03-08,7.582941,5.060948624872989,0.49832405293151055
2011-03-14,10.427732,7.0024186741704195,0.489161524448086
2011-05-16,11.356722,8.074988272089513,0.4064072287640675
2011-06-02,16.003529,9.67546241529136,0.6540324284323918
2011-08-28,18.376978,12.846557401652854,0.430498253031417
2011-09-20,13.815462,8.251451559842383,0.6743068794905046
2011-10-09,8.567226,5.0297746486266846,0.703302236860906
2011-10-10,13.3723545,9.088972408704391,0.47127242840343075
2011-12-04,7.699075,4.586253480348603,0.6787286736340992
2011-12-07,4.520924,1.5606903957808065,1.8967462755976743
2011-12-16,5.25731,2.816403937742905,0.866674678011037
2011-12-20,-1.3950421,-2.762143529901035,0.49494222631663604
2011-12-21,-0.13697475,-0.4962493856951742,0.7239800070333018
2011-12-22,2.9206724,0.6065348997829787,3.8153410755622525
2011-12-26,3.7844536,1.1834164231848892,2.1979052819483558
2011-12-31,3.8461344,1.0181888966101447,2.777427191569783
2012-01-01,6.827227,4.601300757776446,0.4837602397740947
2012-01-07,2.4331093,-0.29509340807138784,9.245217334230174
2012-01-10,4.1438656,2.1606769794120204,0.9178552022407386
2012-01-17,0.55184877,-0.6789262208208342,1.8128258303541909
2012-01-19,5.322942,2.2828428899709206,1.3317162137943435
2012-01-26,2.1489916,1.4605341549830424,0.47137372819794343
2012-02-15,-0.8500001,-2.0173182212900755,0.5786484876427045
2012-02-16,0.74546224,0.04754531352296887,14.678984605464347
2012-02-17,2.395546,1.4795651479259817,0.619087853502547
2012-02-21,1.57,-0.5643800390021916,3.7818135723364783
2012-02-22,4.802185,2.3621666171142586,1.0329578039928193
2012-02-24,9.73748,5.277999589786488,0.8449187041274723
2012-02-28,7.165798,4.578078828073972,0.5652413285925351
2012-02-29,11.661512,7.712247075762259,0.5120771236086643
2012-03-07,5.5401683,3.303226925398161,0.6771988151259325
2012-03-10,7.173277,4.930641109840028,0.4548365499426605
2012-03-12,10.198823,6.820529167259577,0.4953125666723715
2012-03-20,7.0837812,2.2202541192945056,2.1905272377656955
2012-03-21,11.74462,7.825884515760019,0.5007403060356254
2012-04-09,7.0747895,2.393371898040927,1.9559925600653096
2012-04-10,11.755713,7.804927573079355,0.5061912301886349
2012-04-12,6.945714,4.949096376208082,0.40343074147384067
2012-04-17,7.2631097,4.661679306239966,0.5580457613779493
2012-04-21,9.748068,6.7512549368529005,0.4438897578320492
2012-04-25,10.1377325,6.193564155553895,0.6368172269124924
2012-05-17,13.157394,5.695184157928654,1.3102667173391367
2012-09-02,16.07437,10.485836335840608,0.5329601679552988
2012-09-14,15.027394,10.140566323852568,0.4819087824899326
2012-10-17,13.007312,9.204306229082182,0.41317677804826
2012-10-29,1.3222688,-1.8366244882150742,1.71994512331471
2012-10-30,4.691177,2.1716289305273495,1.1602110864252109
2012-11-01,8.445714,5.28200981467566,0.5989584065939139
2012-11-07,6.0063024,4.24852531884874,0.4137381575844182
2012-12-03,0.35714284,-1.3557073294405004,1.2634365309530904
2012-12-04,2.5758824,1.2012832625426277,1.1442756385308124
2012-12-10,-0.5347058,-1.3443947779885193,0.6022702360541312
2012-12-13,-2.0662184,-4.509496707566983,0.5418073212710119
2012-12-14,2.542941,-1.0115874763682982,3.5138123522191487
2012-12-21,3.0805886,1.397237604663216,1.2047707339800577
2012-12-23,8.738823,3.9860931725407216,1.192327815418731
2012-12-29,5.9669747,3.9776466235783747,0.5001269091853096
2013-01-03,3.085294,1.7383737992752284,0.7748162159032432
2013-01-04,5.47479,3.6979061639438378,0.4805108224931442
2013-01-19,-0.92630255,-2.9575950509958915,0.6868054834243458
2013-01-20,1.0840336,0.06735152850010095,15.095159717644115
2013-01-26,-1.4808404,-2.95958118231502,0.49964526960315103
2013-01-27,2.9973109,-0.5684421184012738,6.272851500300786
2013-01-29,4.8597474,2.2465967195717305,1.1631596661224415
2013-01-30,9.173613,5.5285936894888215,0.6593030904126167
2013-02-04,2.9841177,-1.1458581964239691,3.6042644331262625
2013-02-14,-1.187479,-2.9531002974000824,0.5978873388721342
2013-02-15,1.1752942,-0.24747072885914534,5.749224953840282
2013-02-18,0.3842017,0.02611204021946989,13.713584316912478
2013-02-19,1.9713445,1.0527091775400343,0.8726391989708034
2013-02-26,-0.7451259,-1.8641789492399479,0.6002927239995197
2013-02-27,1.5391598,0.1298596295426684,10.852488569394438
2013-03-03,4.4421005,2.641565738487028,0.6816164974363207
2013-03-16,2.5195796,-1.6156078902813995,2.559524228699272
2013-03-19,4.142185,2.5002433003568143,0.6567128529413525
2013-03-22,8.678403,4.913679178291861,0.766172064923593
2013-03-27,1.917731,-0.2595917935966412,8.38748717787452
2013-04-01,3.7739496,1.9543865290602032,0.9310149589102377
2013-04-10,8.814622,5.981207702140559,0.4737194165986612
2013-04-14,16.813616,11.221453888964216,0.49834557672474267
2013-04-21,7.700252,4.6461964450257955,0.6573238233105047
2013-04-23,12.655799,8.633389181783997,0.4659131710118453
2013-05-27,13.769915,7.826108679935213,0.7594842073147887
2013-06-30,17.165209,11.742285939254888,0.4618285490003615
2013-09-18,14.922015,9.639840593556213,0.5479524837889111
2013-10-13,8.988655,6.202976241182356,0.4490874607346059
2013-11-06,10.342607,6.5806871152878,0.5716605824439512
2013-11-16,4.56353,3.2108072960473333,0.42130297694279434
2013-11-23,0.72319317,-0.18431620316544262,4.923654872550716
2013-11-28,-0.41067225,-1.588183359330964,0.7414201294850364
2013-11-29,1.4368066,0.4253397182640164,2.3780211390247596
2013-12-01,0.6441176,0.4373157269756369,0.47288916001217335
2013-12-02,3.5689075,1.2754548318391468,1.798144952077335
2013-12-15,4.048067,2.79521314136767,0.44821410324181177
2013-12-22,6.247731,4.048866846594521,0.5430814214244167
2013-12-27,3.4351258,1.7041166011107869,1.0157809773992013
2013-12-31,2.0428572,1.0216797524027292,0.9995083246983248
2014-01-06,5.8340335,3.831444818597215,0.5226719332899791
2014-01-16,3.8337815,2.269856188737867,0.6889975231959184
2014-01-25,0.7036134,0.1639428909878049,3.291820134559105
2014-01-26,2.4969745,1.363866295133569,0.8308059060779579
2014-01-31,3.0294123,0.7041702099634026,3.3021022853973485
2014-02-03,2.817983,1.3140598362750495,1.1444859923971977
2014-02-06,5.5527735,2.8982012020231505,0.9159378830464711
2014-02-15,7.3168907,4.709886620428367,0.5535173787022624
2014-02-17,4.1211762,2.544105716163905,0.6198919001850396
2014-02-23,5.4453783,3.409846921973016,0.5969568218555132
2014-03-02,2.915966,1.713096596254685,0.7021608940854098
2014-03-05,4.8462186,2.219474869233652,1.1834978413796307
2014-03-20,14.351512,10.138174474760202,0.4155913365853458
2014-03-27,7.1352944,4.039746895037565,0.766272645985188
2014-04-20,11.96647,5.451542419400965,1.195061295336007
2014-04-22,13.279076,9.239470723755732,0.437211721274962
2014-04-29,10.11521,6.188816684162738,0.6344335429021069
2014-05-01,11.348907,8.069394983067273,0.40641367717375887
2014-05-05,15.297562,10.190625494405465,0.5011405976901022
2014-07-03,21.534792,13.629599025825552,0.5800018698720859
2014-10-23,6.793865,3.5446646837185902,0.9166453839944609
2014-11-07,7.7202516,4.555253979392769,0.6948015621382142
2014-12-10,1.0787394,0.0017141241367752968,628.3239687457688
2014-12-11,3.1010923,1.7800715704313799,0.7421166598433442
2014-12-18,6.4705873,3.0751383368310155,1.104161356278564
2014-12-22,6.5334444,3.8930035972527275,0.6782528557673743
2014-12-31,-1.3526051,-2.7314201855742137,0.5047978661100583
2015-01-01,0.45336136,-0.4109762041725382,2.103132876346593
2015-01-02,3.2378151,1.2270155464064576,1.638772712505883
2015-01-03,6.895631,3.9720459653763243,0.7360400399680426
2015-01-08,5.3019323,2.7480470408804454,0.9293455519601364
2015-01-27,-0.3994958,-1.4671479190046952,0.7277058399528487
2015-02-09,0.29134455,-0.5334178325964682,1.5461845019579534
2015-02-10,3.7273948,1.048898394793376,2.5536281090352015
2015-02-19,4.524286,1.6618867127507801,1.7223791842079155
2015-02-23,2.7042856,0.6788219319678799,2.9837923530305535
2015-03-01,5.4742846,2.640160157105292,1.0734668819854265
2015-03-06,4.9180675,1.2403241260743663,2.965146974007079
2015-03-07,8.10311,5.703136881932354,0.4208163824870372
2015-03-16,7.2413445,4.894670231317012,0.4794345910318586
2015-03-23,8.580252,4.305740994492334,0.9927468244608698
2015-03-31,11.353528,7.935715771977608,0.4306873316780566
2015-04-02,4.8535295,2.8290213581322234,0.7156213541215487
2015-04-07,6.3394957,3.9602213183364423,0.6007932762549553
2015-04-08,11.63269,6.917443885655144,0.6816457960447596
2015-04-29,11.49101,7.839425239089325,0.46579747389160686
2015-05-02,13.774454,9.132081502249074,0.508358648948641
2015-05-16,14.7218485,7.988202220454724,0.842948899084827
